DBUID,24hr_trip_count_August_2018
35202988001,623
35202988002,474
35202988003,623
35202988004,497
35202989001,623
35202989002,150
35202989003,927
35202990001,760
35202991001,760
35203113003,317
35203126001,1156
35201752002,355
35201753001,229
35201753002,229
35201754001,229
35201754002,229
35201754003,229
35201755001,229
35201755002,229
35201755003,229
35201755004,229
35201756001,378
35201756002,378
35201756003,229
35201756004,229
35201756005,378
35201880002,183
35201880003,183
35201880005,0
35201880006,0
35201881001,427
35201881002,183
35201868003,475
35201869001,393
35201869002,393
35201869003,583
35201872001,475
35201872002,624
35201872003,583
35201872004,617
35201874001,576
35201874002,583
35201874003,583
35201875001,583
35201876002,393
35201876003,583
35201876004,583
35201876005,583
35201876006,583
35202004006,831
35202004007,591
35202005001,990
35202006001,1920
35202006002,1039
35202007001,965
35202007002,2129
35202007003,1569
35202013005,2646
35202110003,2298
35202111004,716
35202111005,716
35202111006,716
35202112001,1073
35202112002,716
35202112003,716
35202112004,716
35202112005,716
35202113001,1073
35202113002,1073
35202113003,1073
35202113004,1073
35202113005,1073
35202114001,495
35202114002,138
35202114003,716
35202114004,716
35202115001,495
35202115002,495
35202115003,495
35202225001,1629
35202241004,1845
35202227001,1867
35202227002,2204
35202227003,2204
35202227004,2204
35202227005,2204
35202228001,2204
35202228002,2204
35202228003,2204
35202228004,2204
35202228005,2204
35202228006,2204
35202229001,2204
35202229002,1485
35202229003,1634
35202230001,1634
35202230002,1634
35202230003,1573
35202231001,1905
35202231002,1994
35202232001,1994
35202232002,1994
35202232003,1994
35202233001,1229
35202233002,1229
35202234001,1919
35202234002,1994
35202234003,1994
35202234004,1994
35202235001,1845
35202235002,1845
35202236001,1845
35202237001,2685
35202237002,2685
35202237003,1966
35202381003,969
35202389006,462
35202390001,273
35202390002,273
35202382002,969
35202382004,173
35202382005,969
35202382006,173
35202382007,450
35202382008,570
35202383001,969
35202383002,969
35202383003,969
35202384001,400
35202384002,400
35202384003,400
35202384004,173
35202385001,1252
35202385002,1252
35202385003,1252
35202385004,1111
35202386002,1090
35202386003,1263
35202386004,1263
35202386005,1090
35202386006,1090
35202386008,1090
35202386009,1090
35202387001,1252
35202387002,1258
35202387003,1113
35202387004,1258
35202388001,969
35202388002,173
35202388003,969
35202388005,173
35202496006,1310
35202496007,623
35202497001,1349
35202497002,1349
35202497003,1321
35202497004,1240
35202497005,1240
35202498001,1388
35202498002,1388
35202498003,1388
35202498004,1388
35202498005,1388
35202498006,1475
35202499001,1388
35202499002,1388
35202499003,1388
35202499004,1388
35202499005,1388
35202499006,1781
35202500001,79
35202500002,79
35202500003,79
35202500004,1475
35202500005,1475
35202500006,1681
35202501001,1618
35202502001,314
35202502002,314
35202647004,1504
35202647005,1504
35202648001,1504
35202648002,1504
35202649001,1540
35202649002,1642
35202650001,1540
35202650002,1326
35202650003,1326
35202639005,1333
35202639006,1334
35202640001,1334
35202640002,1334
35202640003,1334
35202640004,1334
35202640005,1334
35202641001,1334
35202641002,1548
35202641003,1334
35202641004,1548
35202641005,1334
35202642001,1548
35202642002,1437
35202642003,1437
35202642004,1437
35202643001,1525
35202643002,1651
35202643003,1527
35202643004,1629
35202644001,1753
35202644002,1712
35202644003,1712
35202644004,1753
35202644005,522
35202644006,522
35202644007,522
35202645001,1607
35202645002,1504
35202645003,1660
35202771011,308
35202778002,1833
35202774003,453
35202774004,344
35202774005,344
35202775001,344
35202775002,453
35202775003,453
35202776002,315
35202776003,322
35202776004,453
35202776005,453
35202776006,206
35202776007,318
35202777001,453
35202777002,453
35202777003,453
35202992002,347
35202992003,473
35202993001,645
35202993002,655
35201881003,183
35201881004,183
35201882001,472
35201882002,472
35201882003,468
35201882004,183
35201882005,224
35201882006,183
35201882007,183
35201882008,183
35201883001,224
35201883002,183
35201884001,183
35202013009,1679
35202013010,1045
35202013013,1140
35202013022,2129
35201886002,617
35201887001,617
35201887002,434
35201888001,475
35202013023,428
35202013025,1027
35202013026,956
35202013027,956
35202013028,1582
35202013029,2143
35202013030,2129
35202013031,2143
35202013032,2143
35202013033,1140
35202013034,546
35202013035,1886
35202013036,2143
35202013037,428
35202013038,475
35202013039,909
35202013040,2042
35202013041,2646
35202013042,2646
35202115004,495
35202115005,495
35202115006,138
35202115007,495
35202116001,495
35202116002,495
35202116003,495
35202116004,138
35202116005,138
35202117001,426
35202117002,357
35202118001,1065
35202118002,1065
35202119001,1065
35202120001,1065
35202120002,1125
35202120003,1065
35202120004,1065
35202120005,1125
35202120006,1065
35202121001,1065
35202121002,1065
35202121003,1065
35202121004,1125
35202237004,1845
35202238001,1629
35202238002,1966
35202239001,1568
35202239002,1569
35202239003,1568
35202240001,1629
35202240002,1629
35202240003,1261
35202242004,1261
35202243001,1508
35202243002,1246
35202243003,1246
35202243004,1246
35202244001,1246
35202244002,1246
35202245001,1246
35202245002,1246
35202246001,1482
35202247001,1246
35202248001,1407
35202248002,1407
35202248003,926
35202248004,1407
35202248005,1556
35202249001,1407
35202251001,1513
35202252001,599
35202254001,864
35202254002,864
35202254003,2006
35202388006,969
35202388009,1258
35202388011,969
35202388012,969
35202389001,173
35202389002,173
35202389003,173
35202389004,173
35202389005,462
35202255002,1867
35202390003,173
35202390004,173
35202390007,969
35202390008,969
35202390009,572
35202391001,1274
35202391002,1274
35202391003,969
35202391004,969
35202392001,173
35202392002,983
35202392003,173
35202392004,173
35202392005,173
35202392006,173
35202392007,173
35202393001,958
35202393002,958
35202393003,958
35202393004,958
35202393005,273
35202393006,273
35202394001,958
35202394002,958
35202394003,811
35202502003,1618
35202503001,1618
35202504001,314
35202504002,314
35202396002,958
35202396003,958
35202396005,811
35202504003,314
35202507001,372
35202507002,372
35202507003,372
35202508001,372
35202508002,372
35202508003,372
35202508004,372
35202509001,372
35202509002,372
35202509003,372
35202510001,1539
35202511001,1349
35202511002,1781
35202511003,1681
35202511004,1539
35202511005,1493
35202511006,1618
35202511007,1493
35202511008,1223
35202511009,1618
35202511010,1539
35202512001,1493
35202512002,1223
35202512003,1417
35202512004,964
35202512005,1648
35202512006,310
35202513001,1417
35202646001,1505
35202646002,1505
35202646003,1607
35202647002,1402
35202653001,1326
35202653002,1540
35202653003,1553
35202654003,1553
35202654004,1565
35202655003,2403
35202656001,1565
35202657001,1553
35202666004,3132
35202669004,3132
35202670003,3132
35202671003,3132
35202672001,1888
35202672002,3290
35202673003,3132
35202674001,1889
35202674002,2403
35202675001,1326
35202675004,1642
35202675005,1642
35202676001,1642
35202676002,1642
35202676003,1642
35202676005,1642
35202777004,453
35202777005,344
35202778001,344
35202679001,454
35202679002,454
35202679003,454
35202680001,522
35202680002,522
35202680003,522
35202680004,385
35202681001,1504
35202681002,1607
35202778003,1833
35202778004,1833
35202778005,1833
35202778006,1833
35202778007,1833
35202779001,344
35202779002,344
35202779003,344
35202779004,1528
35202787001,1050
35202787002,1070
35202788001,1935
35202788002,1935
35202788005,1804
35202789001,1935
35202789004,872
35202790001,1935
35202791001,1935
35202792001,1804
35202797001,359
35202797002,616
35202798001,1935
35202798002,672
35202798003,872
35202799001,872
35202992001,347
35202803002,872
35202803003,808
35202803004,808
35202804001,807
35202804002,807
35202993003,347
35202993004,347
35202993005,305
35202993006,305
35202994001,955
35202994002,613
35202995001,608
35202995002,613
35202996001,745
35203134001,295
35203135001,295
35202997004,960
35202998001,451
35202998002,655
35202998003,1097
35202998004,1054
35201888002,475
35201889001,224
35201889002,183
35201890001,595
35201890002,595
35201890003,595
35201890004,342
35201890005,570
35201890006,504
35201890007,523
35201890008,523
35201890009,523
35201890012,339
35202013044,1140
35202013045,1045
35202013053,475
35202013063,2643
35201890014,586
35201890015,403
35201890016,884
35201890017,381
35201890018,362
35201890019,448
35201890021,586
35202013064,2643
35202013065,1140
35202013066,1140
35202013067,1140
35202013068,911
35202013069,2129
35202013070,1391
35202013071,928
35202013072,2646
35202122001,858
35202122002,530
35202122003,1238
35202122004,1065
35202122005,1187
35202123001,1238
35202123002,1298
35202123004,1187
35202123005,1274
35202123006,1187
35202123009,1187
35202123010,1187
35202124001,1298
35202124002,1298
35202124003,1360
35202124004,1274
35202124005,1122
35202125001,1187
35202125002,1187
35202125003,1187
35202125004,1187
35202125005,411
35202126001,1122
35202126002,1122
35202126003,462
35202126004,584
35202127001,411
35202254004,622
35202254005,1201
35202254007,1201
35202254008,1201
35202255001,1867
35202255003,2144
35202255004,2204
35202256001,2144
35202256004,2144
35202256005,2144
35202256006,2144
35202257001,2144
35202257002,2144
35202257003,2144
35202258001,1050
35202258002,1050
35202258003,2217
35202261001,1050
35202261002,1049
35202261003,1050
35202261004,1057
35202262001,1050
35202262002,1050
35202263001,1050
35202264001,1050
35202265004,1050
35202265005,1050
35202265007,1050
35202266001,1049
35202266004,1049
35202394004,811
35202394005,811
35202395001,958
35202395002,958
35202396001,1133
35202396006,811
35202396007,958
35202396008,929
35202398002,958
35202398003,958
35202398004,711
35202398005,958
35202398007,638
35202398009,958
35202513002,271
35202513003,271
35202514001,706
35202514002,191
35202514003,310
35202514004,864
35202514005,271
35202515001,706
35202515002,1335
35202515003,805
35202516001,806
35202516002,806
35202517001,944
35202522001,1085
35202523001,1085
35202523002,805
35202523003,980
35202523004,1058
35202529001,972
35202529005,972
35202534001,615
35202534002,746
35202534003,746
35202534004,746
35202676007,1642
35202677001,1642
35202677002,1642
35202677005,1642
35202678001,1642
35202678002,454
35202678003,1642
35202534005,615
35202681003,1556
35202681004,1504
35202682001,522
35202682002,522
35202682003,660
35202683001,522
35202683002,522
35202684001,522
35202684002,522
35202684003,522
35202684004,522
35202685001,522
35202685002,522
35202685003,522
35202685004,686
35202685005,472
35202800001,872
35202801001,872
35202801002,946
35202802001,872
35202802002,808
35202802003,808
35202802004,808
35202803001,808
35202685006,522
35202686001,371
35202686002,473
35202686003,308
35202686004,308
35202687001,371
35202804003,1050
35202804004,734
35202804005,1124
35202805001,1257
35202805002,808
35202805003,843
35202806001,538
35202806002,1107
35202806003,425
35202806004,1258
35202806005,481
35202806006,1258
35202806007,1258
35202806008,1250
35202807001,1242
35202807002,1419
35202807003,1242
35202807004,1433
35202996002,613
35202996003,960
35202996004,961
35202997001,655
35202997002,655
35202997003,655
35202807005,1250
35202807007,1433
35202807010,1433
35202999001,749
35202999002,756
35202999003,756
35202999004,756
35203000001,495
35203000002,495
35203000003,793
35203000004,793
35203000005,925
35203000006,1054
35203000007,756
35203001001,614
35203138003,497
35203001002,1049
35203001003,614
35203002001,1049
35203002002,1049
35203003001,1049
35201890022,41
35201890027,889
35201890028,504
35201890029,41
35201890030,25
35201892001,757
35201893001,777
35201893002,475
35201894001,475
35201894002,475
35201894003,716
35201895001,777
35201895002,0
35201896001,777
35201896002,282
35202013073,2643
35202013074,2643
35202013075,2643
35202013076,2643
35202013077,2643
35202013078,2646
35202013079,1931
35202013080,1919
35202016004,895
35202017009,895
35202127002,411
35202127003,411
35202127004,411
35202128001,462
35202128002,462
35202128003,498
35202128004,411
35202128005,411
35202128006,411
35202128007,411
35202129001,1146
35202129002,376
35202129003,1212
35202129004,1024
35202129005,1090
35202130001,1090
35202130002,1024
35202131001,1212
35202131002,1212
35202132001,1090
35202132002,1214
35202132003,1214
35202133001,1214
35202133002,1214
35202133003,1214
35202267001,462
35202267002,1034
35202268001,426
35202268002,426
35202268003,1042
35202269001,389
35202269002,389
35202269003,389
35202269004,562
35202269005,389
35202269006,426
35202269008,599
35202269012,426
35202269013,426
35202270001,426
35202270002,426
35202271001,389
35202271002,389
35202271003,426
35202271004,389
35202271005,1108
35202271006,1108
35202272001,1201
35202272002,1201
35202272003,389
35202272004,1327
35202272005,1511
35202273001,1202
35202273002,1202
35202273003,1201
35202273006,1201
35202274001,1202
35202275001,1326
35202278003,1660
35202278004,1910
35202278006,1771
35202398010,1780
35202398011,366
35202399002,173
35202399003,173
35202399004,173
35202399007,173
35202400001,858
35202400002,858
35202400003,858
35202400004,173
35202400005,530
35202401002,1065
35202401004,1065
35202401005,1065
35202401006,357
35202402001,357
35202534006,615
35202535001,746
35202535002,972
35202535003,1077
35202535004,277
35202547004,645
35202548001,625
35202548002,1033
35202548003,1033
35202548004,467
35202548005,1033
35202548006,1033
35202549001,1033
35202549002,924
35202549003,1033
35202550001,924
35202550002,1018
35202551001,924
35202551002,924
35202551003,645
35202551004,924
35202553001,924
35202554004,924
35202554005,924
35202687002,371
35202687003,371
35202688001,372
35202688002,372
35202688003,372
35202688004,727
35202688006,859
35202688007,727
35202689001,1437
35202689002,1437
35202689003,1437
35202689004,1437
35202689005,372
35202690001,1219
35202690002,688
35202690003,522
35202690004,688
35202690005,686
35202691001,1334
35202691002,1437
35202691003,1437
35202691004,1437
35202694001,1052
35202694005,1159
